Word IPA ARPAbet Pronunciation
yyío /jjaɪɒ/ Y|Y|AY|AA yyiyo
yyíu /jjaɪʌ/ Y|Y|AY|AH yyiyuh
yyíá /jjaɪeɪ/ Y|Y|AY|EY yyiyay
yyíé /jjaɪiː/ Y|Y|AY|IY yyiyee
yyíó /jjaɪoʊ/ Y|Y|AY|OW yyiyoh
yyíú /jjaɪuː/ Y|Y|AY|UW yyiyoo
yyíä /jjaɪɔː/ Y|Y|AY|AO yyiyaw
yyíë /jjaɪɜː/ Y|Y|AY|ER yyiyer
yyíü /jjaɪaʊ/ Y|Y|AY|AW yyiyow
yyíâ /jjaɪɑː/ Y|Y|AY|AA yyiyah
yyíû /jjaɪʊ/ Y|Y|AY|UH yyiyuu
yyóa /jjoʊæ/ Y|Y|OW|AE yyohaa
yyóe /jjoʊɛ/ Y|Y|OW|EH yyoheh
yyói /jjoʊɪ/ Y|Y|OW|IH yyohih
yyóo /jjoʊɒ/ Y|Y|OW|AA yyoho
yyóu /jjoʊʌ/ Y|Y|OW|AH yyohuh
yyóá /jjoʊeɪ/ Y|Y|OW|EY yyohay
yyóé /jjoʊiː/ Y|Y|OW|IY yyohee
yyóí /jjoʊaɪ/ Y|Y|OW|AY yyohiy
yyóó /jjoʊoʊ/ Y|Y|OW|OW yyohoh
yyóú /jjoʊuː/ Y|Y|OW|UW yyohoo
yyóä /jjoʊɔː/ Y|Y|OW|AO yyohaw
yyóë /jjoʊɜː/ Y|Y|OW|ER yyoher
yyóö /jjoʊɔɪ/ Y|Y|OW|OY yyohoi
yyóü /jjoʊaʊ/ Y|Y|OW|AW yyohow
yyóâ /jjoʊɑː/ Y|Y|OW|AA yyohah
yyóû /jjoʊʊ/ Y|Y|OW|UH yyohuu
yyúa /jjuːæ/ Y|Y|UW|AE yyooaa
yyúe /jjuːɛ/ Y|Y|UW|EH yyooeh
yyúi /jjuːɪ/ Y|Y|UW|IH yyooih
yyúu /jjuːʌ/ Y|Y|UW|AH yyoouh
yyúá /jjuːeɪ/ Y|Y|UW|EY yyooay
yyúé /jjuːiː/ Y|Y|UW|IY yyooee
yyúí /jjuːaɪ/ Y|Y|AW|AY yyooiy
yyúó /jjuːoʊ/ Y|Y|UW|OW yyoooh
yyúä /jjuːɔː/ Y|Y|UW|AO yyooaw
yyúë /jjuːɜː/ Y|Y|UW|ER yyooer
yyúö /jjuːɔɪ/ Y|Y|UW|OY yyoooi
yyúü /jjuːaʊ/ Y|Y|UW|AW yyooow
yyúâ /jjuːɑː/ Y|Y|UW|AA yyooah
yyúû /jjuːʊ/ Y|Y|UW|UH yyoouu
yyäa /jjɔːæ/ Y|Y|AO|AE yyawaa
yyäe /jjɔːɛ/ Y|Y|AO|EH yyaweh
yyäi /jjɔːɪ/ Y|Y|AO|IH yyawih
yyäo /jjɔːɒ/ Y|Y|AO|AA yyawo
yyäu /jjɔːʌ/ Y|Y|AO|AH yyawuh
yyäá /jjɔːeɪ/ Y|Y|AO|EY yyaway
yyäé /jjɔːiː/ Y|Y|AO|IY yyawee
yyäí /jjɔːaɪ/ Y|Y|AO|AY yyawiy
yyäó /jjɔːoʊ/ Y|Y|AO|OW yyawoh
yyäú /jjɔːuː/ Y|Y|AO|UW yyawoo
yyäë /jjɔːɜː/ Y|Y|AO|ER yyawer
yyäö /jjɔːɔɪ/ Y|Y|AO|OY yyawoi
yyäâ /jjɔːɑː/ Y|Y|AO|AA yyawah
yyäû /jjɔːʊ/ Y|Y|AO|UH yyawuu
yyëa /jjɜːæ/ Y|Y|ER|AE yyeraa
yyëe /jjɜːɛ/ Y|Y|ER|EH yyereh
yyëi /jjɜːɪ/ Y|Y|ER|IH yyerih
yyëo /jjɜːɒ/ Y|Y|ER|AA yyero
yyëu /jjɜːʌ/ Y|Y|ER|AH yyeruh
yyëá /jjɜːeɪ/ Y|Y|ER|EY yyeray
yyëé /jjɜːiː/ Y|Y|ER|IY yyeree
yyëó /jjɜːoʊ/ Y|Y|ER|OW yyeroh
yyëâ /jjɜːɑː/ Y|Y|ER|AA yyerah
yyëä /jjɜːɔː/ Y|Y|ER|AO yyeraw
yyëë /jjɜːɜː/ Y|Y|ER|ER yyerer
yyëö /jjɜːɔɪ/ Y|Y|ER|OY yyeroi
yyëü /jjɜːaʊ/ Y|Y|ER|AW yyerow
yyöa /jjɔɪæ/ Y|Y|OY|AE yyoiaa
yyöë /jjɔɪɜː/ Y|Y|OY|ER yyoier
yyüi /jjaʊɪ/ Y|Y|AW|IH yyowih
yyüá /jjaʊeɪ/ Y|Y|AW|EY yyoway
yyüé /jjaʊiː/ Y|Y|AW|IY yyowee
yyüë /jjaʊɜː/ Y|Y|AW|ER yyower
yyüâ /jjaʊɑː/ Y|Y|AW|AA yyowah
yyâé /jjɑːiː/ Y|Y|AA|IY yyahee
yyâí /jjɑːaɪ/ Y|Y|AA|AY yyahiy
yyâö /jjɑːɔɪ/ Y|Y|AA|OY yyahoi
yyâû /jjɑːʊ/ Y|Y|AA|UH yyahuu
yyûa /jjʊæ/ Y|Y|UH|AE yyuuaa
yyûi /jjʊɪ/ Y|Y|UH|IH yyuuih
yyûo /jjʊɒ/ Y|Y|UH|AA yyuuo
ywa /jwæ/ Y|W|AE ywaa
ywe /jwɛ/ Y|W|EH yweh
ywi /jwɪ/ Y|W|IH ywih
ywo /jwɒ/ Y|W|AA ywo
ywu /jwʌ/ Y|W|AH ywuh
ywá /jweɪ/ Y|W|EY yway
ywé /jwiː/ Y|W|IY ywee
ywí /jwaɪ/ Y|W|AY ywiy
ywó /jwoʊ/ Y|W|OW ywoh
ywú /jwuː/ Y|W|UW ywoo
ywä /jwɔː/ Y|W|AO ywaw
ywë /jwɜː/ Y|W|ER ywer
ywï /jwj/ Y|W|Y ywy
ywö /jwɔɪ/ Y|W|OY ywoi
ywü /jwaʊ/ Y|W|AW ywow
ywâ /jwɑː/ Y|W|AA ywah
ywû /jwʊ/ Y|W|UH ywuu
yweé /jwɛiː/ Y|W|EH|IY ywehee
yweâ /jwɛɑː/ Y|W|EH|AA ywehah
yweû /jwɛʊ/ Y|W|EH|UH ywehuu
ywou /jwɒʌ/ Y|W|AA|AH ywouh
ywoë /jwɒɜː/ Y|W|AA|ER ywoer
ywue /jwʌɛ/ Y|W|AH|EH ywuheh
ywui /jwʌɪ/ Y|W|AH|IH ywuhih
ywuo /jwʌɒ/ Y|W|AH|AA ywuho
ywuu /jwʌʌ/ Y|W|AH|AH ywuhuh
ywuá /jwʌeɪ/ Y|W|AH|EY ywuhay
ywué /jwʌiː/ Y|W|AH|IY ywuhee
ywuí /jwʌaɪ/ Y|W|AH|AY ywuhiy
ywuó /jwʌoʊ/ Y|W|AH|OW ywuhoh
ywuú /jwʌuː/ Y|W|AH|UW ywuhoo
ywuä /jwʌɔː/ Y|W|AH|AO ywuhaw
ywuö /jwʌɔɪ/ Y|W|AH|OY ywuhoi
ywuâ /jwʌɑː/ Y|W|AH|AA ywuhah
ywuû /jwʌʊ/ Y|W|AH|UH ywuhuu
ywáa /jweɪæ/ Y|W|EY|AE ywayaa
ywáe /jweɪɛ/ Y|W|EY|EH ywayeh
ywái /jweɪɪ/ Y|W|EY|IH ywayih
ywáo /jweɪɒ/ Y|W|EY|AA ywayo
ywáu /jweɪʌ/ Y|W|EY|AH ywayuh
ywáá /jweɪeɪ/ Y|W|EY|EY ywayay
ywáé /jweɪiː/ Y|W|EY|IY ywayee
ywáí /jweɪaɪ/ Y|W|EY|AY ywayiy
ywáó /jweɪoʊ/ Y|W|EY|OW ywayoh
ywáú /jweɪuː/ Y|W|EY|UW ywayoo
ywáä /jweɪɔː/ Y|W|EY|AO ywayaw
ywáë /jweɪɜː/ Y|W|EY|ER ywayer
ywáö /jweɪɔɪ/ Y|W|EY|OY ywayoi
ywáü /jweɪaʊ/ Y|W|EY|AW ywayow
ywáâ /jweɪɑː/ Y|W|EY|AA ywayah
ywáû /jweɪʊ/ Y|W|EY|UH ywayuu
ywéa /jwiːæ/ Y|W|IY|AE yweeaa
ywée /jwiːɛ/ Y|W|IY|EH yweeeh
ywéi /jwiːɪ/ Y|W|IY|IH yweeih
ywéo /jwiːɒ/ Y|W|IY|AA yweeo
ywéu /jwiːʌ/ Y|W|IY|AH yweeuh
ywéá /jwiːeɪ/ Y|W|IY|EY yweeay
ywéí /jwiːaɪ/ Y|W|IY|AY yweeiy
ywéó /jwiːoʊ/ Y|W|IY|OW yweeoh
ywéú /jwiːuː/ Y|W|IY|UW yweeoo
ywéä /jwiːɔː/ Y|W|IY|AO yweeaw
ywéë /jwiːɜː/ Y|W|IY|ER yweeer
ywéö /jwiːɔɪ/ Y|W|IY|OY yweeoi
ywéü /jwiːaʊ/ Y|W|IY|AW yweeow
ywéâ /jwiːɑː/ Y|W|IY|AA yweeah
ywéû /jwiːʊ/ Y|W|IY|UH yweeuu
ywía /jwaɪæ/ Y|W|AY|AE ywiyaa
ywíe /jwaɪɛ/ Y|W|AY|EH ywiyeh
ywíi /jwaɪɪ/ Y|W|AY|IH ywiyih
ywío /jwaɪɒ/ Y|W|AY|AA ywiyo
ywíu /jwaɪʌ/ Y|W|AY|AH ywiyuh
ywíá /jwaɪeɪ/ Y|W|AY|EY ywiyay
ywíé /jwaɪiː/ Y|W|AY|IY ywiyee
ywíó /jwaɪoʊ/ Y|W|AY|OW ywiyoh
ywíú /jwaɪuː/ Y|W|AY|UW ywiyoo
ywíä /jwaɪɔː/ Y|W|AY|AO ywiyaw
ywíë /jwaɪɜː/ Y|W|AY|ER ywiyer
ywíü /jwaɪaʊ/ Y|W|AY|AW ywiyow
ywíâ /jwaɪɑː/ Y|W|AY|AA ywiyah
ywíû /jwaɪʊ/ Y|W|AY|UH ywiyuu
ywóa /jwoʊæ/ Y|W|OW|AE ywohaa
ywóe /jwoʊɛ/ Y|W|OW|EH ywoheh
ywói /jwoʊɪ/ Y|W|OW|IH ywohih
ywóo /jwoʊɒ/ Y|W|OW|AA ywoho
ywóu /jwoʊʌ/ Y|W|OW|AH ywohuh
ywóá /jwoʊeɪ/ Y|W|OW|EY ywohay
ywóé /jwoʊiː/ Y|W|OW|IY ywohee
ywóí /jwoʊaɪ/ Y|W|OW|AY ywohiy
ywóó /jwoʊoʊ/ Y|W|OW|OW ywohoh
ywóú /jwoʊuː/ Y|W|OW|UW ywohoo
ywóä /jwoʊɔː/ Y|W|OW|AO ywohaw
ywóë /jwoʊɜː/ Y|W|OW|ER ywoher
ywóö /jwoʊɔɪ/ Y|W|OW|OY ywohoi
ywóü /jwoʊaʊ/ Y|W|OW|AW ywohow
ywóâ /jwoʊɑː/ Y|W|OW|AA ywohah
ywóû /jwoʊʊ/ Y|W|OW|UH ywohuu
ywúa /jwuːæ/ Y|W|UW|AE ywooaa
ywúe /jwuːɛ/ Y|W|UW|EH ywooeh
ywúi /jwuːɪ/ Y|W|UW|IH ywooih
ywúu /jwuːʌ/ Y|W|UW|AH ywoouh
ywúá /jwuːeɪ/ Y|W|UW|EY ywooay
ywúé /jwuːiː/ Y|W|UW|IY ywooee
ywúí /jwuːaɪ/ Y|W|AW|AY ywooiy
ywúó /jwuːoʊ/ Y|W|UW|OW ywoooh
ywúä /jwuːɔː/ Y|W|UW|AO ywooaw
ywúë /jwuːɜː/ Y|W|UW|ER ywooer
ywúö /jwuːɔɪ/ Y|W|UW|OY ywoooi
ywúü /jwuːaʊ/ Y|W|UW|AW ywooow
ywúâ /jwuːɑː/ Y|W|UW|AA ywooah
ywúû /jwuːʊ/ Y|W|UW|UH ywoouu
ywäa /jwɔːæ/ Y|W|AO|AE ywawaa
ywäe /jwɔːɛ/ Y|W|AO|EH ywaweh
ywäi /jwɔːɪ/ Y|W|AO|IH ywawih
ywäo /jwɔːɒ/ Y|W|AO|AA ywawo
ywäu /jwɔːʌ/ Y|W|AO|AH ywawuh
ywäá /jwɔːeɪ/ Y|W|AO|EY ywaway
ywäé /jwɔːiː/ Y|W|AO|IY ywawee
ywäí /jwɔːaɪ/ Y|W|AO|AY ywawiy
ywäó /jwɔːoʊ/ Y|W|AO|OW ywawoh
ywäú /jwɔːuː/ Y|W|AO|UW ywawoo
ywäë /jwɔːɜː/ Y|W|AO|ER ywawer
ywäö /jwɔːɔɪ/ Y|W|AO|OY ywawoi
ywäâ /jwɔːɑː/ Y|W|AO|AA ywawah
ywäû /jwɔːʊ/ Y|W|AO|UH ywawuu
ywëa /jwɜːæ/ Y|W|ER|AE yweraa
ywëe /jwɜːɛ/ Y|W|ER|EH ywereh
ywëi /jwɜːɪ/ Y|W|ER|IH ywerih
ywëo /jwɜːɒ/ Y|W|ER|AA ywero
ywëu /jwɜːʌ/ Y|W|ER|AH yweruh
ywëá /jwɜːeɪ/ Y|W|ER|EY yweray
ywëé /jwɜːiː/ Y|W|ER|IY yweree
ywëó /jwɜːoʊ/ Y|W|ER|OW yweroh
ywëâ /jwɜːɑː/ Y|W|ER|AA ywerah
ywëä /jwɜːɔː/ Y|W|ER|AO yweraw
ywëë /jwɜːɜː/ Y|W|ER|ER ywerer
ywëö /jwɜːɔɪ/ Y|W|ER|OY yweroi
ywëü /jwɜːaʊ/ Y|W|ER|AW ywerow
ywöa /jwɔɪæ/ Y|W|OY|AE ywoiaa
ywöë /jwɔɪɜː/ Y|W|OY|ER ywoier
ywüi /jwaʊɪ/ Y|W|AW|IH ywowih
ywüá /jwaʊeɪ/ Y|W|AW|EY ywoway
ywüé /jwaʊiː/ Y|W|AW|IY ywowee
ywüë /jwaʊɜː/ Y|W|AW|ER ywower
ywüâ /jwaʊɑː/ Y|W|AW|AA ywowah
ywâé /jwɑːiː/ Y|W|AA|IY ywahee
ywâí /jwɑːaɪ/ Y|W|AA|AY ywahiy
ywâö /jwɑːɔɪ/ Y|W|AA|OY ywahoi
ywâû /jwɑːʊ/ Y|W|AA|UH ywahuu
ywûa /jwʊæ/ Y|W|UH|AE ywuuaa
ywûi /jwʊɪ/ Y|W|UH|IH ywuuih
ywûo /jwʊɒ/ Y|W|UH|AA ywuuo
yra /jɹæ/ Y|R|AE yraa
yre /jɹɛ/ Y|R|EH yreh
yri /jɹɪ/ Y|R|IH yrih
yro /jɹɒ/ Y|R|AA yro
yru /jɹʌ/ Y|R|AH yruh
yrá /jɹeɪ/ Y|R|EY yray
yré /jɹiː/ Y|R|IY yree
yrí /jɹaɪ/ Y|R|AY yriy
yró /jɹoʊ/ Y|R|OW yroh
yrú /jɹuː/ Y|R|UW yroo
yrä /jɹɔː/ Y|R|AO yraw
yrë /jɹɜː/ Y|R|ER yrer
yrï /jɹj/ Y|R|Y yry
yrö /jɹɔɪ/ Y|R|OY yroi
yrü /jɹaʊ/ Y|R|AW yrow
yrâ /jɹɑː/ Y|R|AA yrah
yrû /jɹʊ/ Y|R|UH yruu
yreé /jɹɛiː/ Y|R|EH|IY yrehee
yreâ /jɹɛɑː/ Y|R|EH|AA yrehah
yreû /jɹɛʊ/ Y|R|EH|UH yrehuu
yrou /jɹɒʌ/ Y|R|AA|AH yrouh
yroë /jɹɒɜː/ Y|R|AA|ER yroer
yrue /jɹʌɛ/ Y|R|AH|EH yruheh
yrui /jɹʌɪ/ Y|R|AH|IH yruhih
yruo /jɹʌɒ/ Y|R|AH|AA yruho
yruu /jɹʌʌ/ Y|R|AH|AH yruhuh
yruá /jɹʌeɪ/ Y|R|AH|EY yruhay
yrué /jɹʌiː/ Y|R|AH|IY yruhee
yruí /jɹʌaɪ/ Y|R|AH|AY yruhiy
yruó /jɹʌoʊ/ Y|R|AH|OW yruhoh
yruú /jɹʌuː/ Y|R|AH|UW yruhoo
yruä /jɹʌɔː/ Y|R|AH|AO yruhaw
yruö /jɹʌɔɪ/ Y|R|AH|OY yruhoi
yruâ /jɹʌɑː/ Y|R|AH|AA yruhah
yruû /jɹʌʊ/ Y|R|AH|UH yruhuu
yráa /jɹeɪæ/ Y|R|EY|AE yrayaa
yráe /jɹeɪɛ/ Y|R|EY|EH yrayeh
yrái /jɹeɪɪ/ Y|R|EY|IH yrayih
yráo /jɹeɪɒ/ Y|R|EY|AA yrayo
yráu /jɹeɪʌ/ Y|R|EY|AH yrayuh
yráá /jɹeɪeɪ/ Y|R|EY|EY yrayay
yráé /jɹeɪiː/ Y|R|EY|IY yrayee
yráí /jɹeɪaɪ/ Y|R|EY|AY yrayiy
yráó /jɹeɪoʊ/ Y|R|EY|OW yrayoh
yráú /jɹeɪuː/ Y|R|EY|UW yrayoo
yráä /jɹeɪɔː/ Y|R|EY|AO yrayaw
yráë /jɹeɪɜː/ Y|R|EY|ER yrayer
yráö /jɹeɪɔɪ/ Y|R|EY|OY yrayoi
yráü /jɹeɪaʊ/ Y|R|EY|AW yrayow
yráâ /jɹeɪɑː/ Y|R|EY|AA yrayah
yráû /jɹeɪʊ/ Y|R|EY|UH yrayuu
yréa /jɹiːæ/ Y|R|IY|AE yreeaa
yrée /jɹiːɛ/ Y|R|IY|EH yreeeh
yréi /jɹiːɪ/ Y|R|IY|IH yreeih
yréo /jɹiːɒ/ Y|R|IY|AA yreeo
yréu /jɹiːʌ/ Y|R|IY|AH yreeuh
yréá /jɹiːeɪ/ Y|R|IY|EY yreeay
yréí /jɹiːaɪ/ Y|R|IY|AY yreeiy
yréó /jɹiːoʊ/ Y|R|IY|OW yreeoh
yréú /jɹiːuː/ Y|R|IY|UW yreeoo
yréä /jɹiːɔː/ Y|R|IY|AO yreeaw
yréë /jɹiːɜː/ Y|R|IY|ER yreeer
yréö /jɹiːɔɪ/ Y|R|IY|OY yreeoi
yréü /jɹiːaʊ/ Y|R|IY|AW yreeow
yréâ /jɹiːɑː/ Y|R|IY|AA yreeah
yréû /jɹiːʊ/ Y|R|IY|UH yreeuu
yría /jɹaɪæ/ Y|R|AY|AE yriyaa
yríe /jɹaɪɛ/ Y|R|AY|EH yriyeh
yríi /jɹaɪɪ/ Y|R|AY|IH yriyih
yrío /jɹaɪɒ/ Y|R|AY|AA yriyo
yríu /jɹaɪʌ/ Y|R|AY|AH yriyuh
yríá /jɹaɪeɪ/ Y|R|AY|EY yriyay
yríé /jɹaɪiː/ Y|R|AY|IY yriyee
yríó /jɹaɪoʊ/ Y|R|AY|OW yriyoh
yríú /jɹaɪuː/ Y|R|AY|UW yriyoo
yríä /jɹaɪɔː/ Y|R|AY|AO yriyaw
yríë /jɹaɪɜː/ Y|R|AY|ER yriyer
yríü /jɹaɪaʊ/ Y|R|AY|AW yriyow
yríâ /jɹaɪɑː/ Y|R|AY|AA yriyah
yríû /jɹaɪʊ/ Y|R|AY|UH yriyuu
yróa /jɹoʊæ/ Y|R|OW|AE yrohaa
yróe /jɹoʊɛ/ Y|R|OW|EH yroheh
yrói /jɹoʊɪ/ Y|R|OW|IH yrohih
yróo /jɹoʊɒ/ Y|R|OW|AA yroho
yróu /jɹoʊʌ/ Y|R|OW|AH yrohuh
yróá /jɹoʊeɪ/ Y|R|OW|EY yrohay
yróé /jɹoʊiː/ Y|R|OW|IY yrohee
yróí /jɹoʊaɪ/ Y|R|OW|AY yrohiy
yróó /jɹoʊoʊ/ Y|R|OW|OW yrohoh
yróú /jɹoʊuː/ Y|R|OW|UW yrohoo
yróä /jɹoʊɔː/ Y|R|OW|AO yrohaw
yróë /jɹoʊɜː/ Y|R|OW|ER yroher
yróö /jɹoʊɔɪ/ Y|R|OW|OY yrohoi
yróü /jɹoʊaʊ/ Y|R|OW|AW yrohow
yróâ /jɹoʊɑː/ Y|R|OW|AA yrohah
yróû /jɹoʊʊ/ Y|R|OW|UH yrohuu
yrúa /jɹuːæ/ Y|R|UW|AE yrooaa
yrúe /jɹuːɛ/ Y|R|UW|EH yrooeh
yrúi /jɹuːɪ/ Y|R|UW|IH yrooih
yrúu /jɹuːʌ/ Y|R|UW|AH yroouh
yrúá /jɹuːeɪ/ Y|R|UW|EY yrooay
yrúé /jɹuːiː/ Y|R|UW|IY yrooee
yrúí /jɹuːaɪ/ Y|R|AW|AY yrooiy
yrúó /jɹuːoʊ/ Y|R|UW|OW yroooh
yrúä /jɹuːɔː/ Y|R|UW|AO yrooaw
yrúë /jɹuːɜː/ Y|R|UW|ER yrooer
yrúö /jɹuːɔɪ/ Y|R|UW|OY yroooi
yrúü /jɹuːaʊ/ Y|R|UW|AW yrooow
yrúâ /jɹuːɑː/ Y|R|UW|AA yrooah
yrúû /jɹuːʊ/ Y|R|UW|UH yroouu
yräa /jɹɔːæ/ Y|R|AO|AE yrawaa
yräe /jɹɔːɛ/ Y|R|AO|EH yraweh
yräi /jɹɔːɪ/ Y|R|AO|IH yrawih
yräo /jɹɔːɒ/ Y|R|AO|AA yrawo
yräu /jɹɔːʌ/ Y|R|AO|AH yrawuh
yräá /jɹɔːeɪ/ Y|R|AO|EY yraway
yräé /jɹɔːiː/ Y|R|AO|IY yrawee
yräí /jɹɔːaɪ/ Y|R|AO|AY yrawiy
yräó /jɹɔːoʊ/ Y|R|AO|OW yrawoh
yräú /jɹɔːuː/ Y|R|AO|UW yrawoo
yräë /jɹɔːɜː/ Y|R|AO|ER yrawer
yräö /jɹɔːɔɪ/ Y|R|AO|OY yrawoi
yräâ /jɹɔːɑː/ Y|R|AO|AA yrawah
yräû /jɹɔːʊ/ Y|R|AO|UH yrawuu
yrëa /jɹɜːæ/ Y|R|ER|AE yreraa
yrëe /jɹɜːɛ/ Y|R|ER|EH yrereh
yrëi /jɹɜːɪ/ Y|R|ER|IH yrerih
yrëo /jɹɜːɒ/ Y|R|ER|AA yrero
yrëu /jɹɜːʌ/ Y|R|ER|AH yreruh
yrëá /jɹɜːeɪ/ Y|R|ER|EY yreray
yrëé /jɹɜːiː/ Y|R|ER|IY yreree
yrëó /jɹɜːoʊ/ Y|R|ER|OW yreroh
yrëâ /jɹɜːɑː/ Y|R|ER|AA yrerah
yrëä /jɹɜːɔː/ Y|R|ER|AO yreraw
yrëë /jɹɜːɜː/ Y|R|ER|ER yrerer
yrëö /jɹɜːɔɪ/ Y|R|ER|OY yreroi
yrëü /jɹɜːaʊ/ Y|R|ER|AW yrerow
yröa /jɹɔɪæ/ Y|R|OY|AE yroiaa
yröë /jɹɔɪɜː/ Y|R|OY|ER yroier
yrüi /jɹaʊɪ/ Y|R|AW|IH yrowih
yrüá /jɹaʊeɪ/ Y|R|AW|EY yroway
yrüé /jɹaʊiː/ Y|R|AW|IY yrowee
yrüë /jɹaʊɜː/ Y|R|AW|ER yrower
yrüâ /jɹaʊɑː/ Y|R|AW|AA yrowah
yrâé /jɹɑːiː/ Y|R|AA|IY yrahee
yrâí /jɹɑːaɪ/ Y|R|AA|AY yrahiy
yrâö /jɹɑːɔɪ/ Y|R|AA|OY yrahoi
yrâû /jɹɑːʊ/ Y|R|AA|UH yrahuu
yrûa /jɹʊæ/ Y|R|UH|AE yruuaa
yrûi /jɹʊɪ/ Y|R|UH|IH yruuih
yrûo /jɹʊɒ/ Y|R|UH|AA yruuo
çya /çjæ/ HY|Y|AE çyaa
çye /çjɛ/ HY|Y|EH çyeh
çyi /çjɪ/ HY|Y|IH çyih
çyo /çjɒ/ HY|Y|AA çyo
çyu /çjʌ/ HY|Y|AH çyuh
çyá /çjeɪ/ HY|Y|EY çyay
çyé /çjiː/ HY|Y|IY çyee
çyí /çjaɪ/ HY|Y|AY çyiy
çyó /çjoʊ/ HY|Y|OW çyoh
çyú /çjuː/ HY|Y|UW çyoo
çyä /çjɔː/ HY|Y|AO çyaw
çyë /çjɜː/ HY|Y|ER çyer
çyï /çjj/ HY|Y|Y çyy
çyö /çjɔɪ/ HY|Y|OY çyoi
çyü /çjaʊ/ HY|Y|AW çyow
çyâ /çjɑː/ HY|Y|AA çyah
çyû /çjʊ/ HY|Y|UH çyuu
çyeé /çjɛiː/ HY|Y|EH|IY çyehee
çyeâ /çjɛɑː/ HY|Y|EH|AA çyehah
çyeû /çjɛʊ/ HY|Y|EH|UH çyehuu
çyou /çjɒʌ/ HY|Y|AA|AH çyouh
çyoë /çjɒɜː/ HY|Y|AA|ER çyoer
çyue /çjʌɛ/ HY|Y|AH|EH çyuheh
çyui /çjʌɪ/ HY|Y|AH|IH çyuhih
çyuo /çjʌɒ/ HY|Y|AH|AA çyuho
çyuu /çjʌʌ/ HY|Y|AH|AH çyuhuh
çyuá /çjʌeɪ/ HY|Y|AH|EY çyuhay
çyué /çjʌiː/ HY|Y|AH|IY çyuhee
çyuí /çjʌaɪ/ HY|Y|AH|AY çyuhiy
çyuó /çjʌoʊ/ HY|Y|AH|OW çyuhoh
çyuú /çjʌuː/ HY|Y|AH|UW çyuhoo
çyuä /çjʌɔː/ HY|Y|AH|AO çyuhaw
çyuö /çjʌɔɪ/ HY|Y|AH|OY çyuhoi
çyuâ /çjʌɑː/ HY|Y|AH|AA çyuhah
çyuû /çjʌʊ/ HY|Y|AH|UH çyuhuu
çyáa /çjeɪæ/ HY|Y|EY|AE çyayaa
çyáe /çjeɪɛ/ HY|Y|EY|EH çyayeh
çyái /çjeɪɪ/ HY|Y|EY|IH çyayih
çyáo /çjeɪɒ/ HY|Y|EY|AA çyayo
çyáu /çjeɪʌ/ HY|Y|EY|AH çyayuh
çyáá /çjeɪeɪ/ HY|Y|EY|EY çyayay
çyáé /çjeɪiː/ HY|Y|EY|IY çyayee
çyáí /çjeɪaɪ/ HY|Y|EY|AY çyayiy
çyáó /çjeɪoʊ/ HY|Y|EY|OW çyayoh
çyáú /çjeɪuː/ HY|Y|EY|UW çyayoo
çyáä /çjeɪɔː/ HY|Y|EY|AO çyayaw
çyáë /çjeɪɜː/ HY|Y|EY|ER çyayer
çyáö /çjeɪɔɪ/ HY|Y|EY|OY çyayoi
çyáü /çjeɪaʊ/ HY|Y|EY|AW çyayow
çyáâ /çjeɪɑː/ HY|Y|EY|AA çyayah
çyáû /çjeɪʊ/ HY|Y|EY|UH çyayuu
çyéa /çjiːæ/ HY|Y|IY|AE çyeeaa
çyée /çjiːɛ/ HY|Y|IY|EH çyeeeh
çyéi /çjiːɪ/ HY|Y|IY|IH çyeeih
çyéo /çjiːɒ/ HY|Y|IY|AA çyeeo
çyéu /çjiːʌ/ HY|Y|IY|AH çyeeuh
çyéá /çjiːeɪ/ HY|Y|IY|EY çyeeay
çyéí /çjiːaɪ/ HY|Y|IY|AY çyeeiy
çyéó /çjiːoʊ/ HY|Y|IY|OW çyeeoh
çyéú /çjiːuː/ HY|Y|IY|UW çyeeoo
çyéä /çjiːɔː/ HY|Y|IY|AO çyeeaw
çyéë /çjiːɜː/ HY|Y|IY|ER çyeeer
çyéö /çjiːɔɪ/ HY|Y|IY|OY çyeeoi
çyéü /çjiːaʊ/ HY|Y|IY|AW çyeeow
çyéâ /çjiːɑː/ HY|Y|IY|AA çyeeah
çyéû /çjiːʊ/ HY|Y|IY|UH çyeeuu
çyía /çjaɪæ/ HY|Y|AY|AE çyiyaa
çyíe /çjaɪɛ/ HY|Y|AY|EH çyiyeh
çyíi /çjaɪɪ/ HY|Y|AY|IH çyiyih
çyío /çjaɪɒ/ HY|Y|AY|AA çyiyo
çyíu /çjaɪʌ/ HY|Y|AY|AH çyiyuh
çyíá /çjaɪeɪ/ HY|Y|AY|EY çyiyay
çyíé /çjaɪiː/ HY|Y|AY|IY çyiyee
çyíó /çjaɪoʊ/ HY|Y|AY|OW çyiyoh
çyíú /çjaɪuː/ HY|Y|AY|UW çyiyoo
çyíä /çjaɪɔː/ HY|Y|AY|AO çyiyaw
çyíë /çjaɪɜː/ HY|Y|AY|ER çyiyer
çyíü /çjaɪaʊ/ HY|Y|AY|AW çyiyow
çyíâ /çjaɪɑː/ HY|Y|AY|AA çyiyah
çyíû /çjaɪʊ/ HY|Y|AY|UH çyiyuu
çyóa /çjoʊæ/ HY|Y|OW|AE çyohaa
çyóe /çjoʊɛ/ HY|Y|OW|EH çyoheh
